season,week,team,side,roof_class,games
2006,4,DAL,AWAY,OUTDOOR,1
2006,4,DET,AWAY,INDOOR,1
2006,4,GB,AWAY,OUTDOOR,1
2006,4,HOU,HOME,INDOOR,1
2006,4,IND,AWAY,OUTDOOR,1
2006,4,JAX,AWAY,OUTDOOR,1
2006,4,KC,HOME,OUTDOOR,1
2006,4,MIA,AWAY,INDOOR,1
2006,4,MIN,AWAY,OUTDOOR,1
2006,4,NE,AWAY,OUTDOOR,1
2006,4,NO,AWAY,OUTDOOR,1
2006,4,NYJ,HOME,OUTDOOR,1
2006,4,OAK,HOME,OUTDOOR,1
2006,4,PHI,HOME,OUTDOOR,1
2006,4,SD,AWAY,OUTDOOR,1
2006,4,SEA,AWAY,OUTDOOR,1
2006,4,SF,AWAY,OUTDOOR,1
2006,4,STL,HOME,INDOOR,1
2006,4,TEN,HOME,OUTDOOR,1
2006,4,WAS,HOME,OUTDOOR,1
2006,5,ARI,HOME,INDOOR,1
2006,5,BAL,AWAY,OUTDOOR,1
2006,5,BUF,AWAY,OUTDOOR,1
2006,5,CAR,HOME,OUTDOOR,1
2006,5,CHI,HOME,OUTDOOR,1
2006,5,CLE,AWAY,OUTDOOR,1
2006,5,DAL,AWAY,OUTDOOR,1
2006,5,DEN,HOME,OUTDOOR,1
2006,5,DET,AWAY,INDOOR,1
2006,5,GB,HOME,OUTDOOR,1
2006,5,IND,HOME,INDOOR,1
2006,5,JAX,HOME,OUTDOOR,1
2006,5,KC,AWAY,INDOOR,1
2006,5,MIA,AWAY,OUTDOOR,1
2006,5,MIN,HOME,INDOOR,1
2006,5,NE,HOME,OUTDOOR,1
2006,5,NO,HOME,INDOOR,1
2006,5,NYG,HOME,OUTDOOR,1
2006,5,NYJ,AWAY,OUTDOOR,1
2006,5,OAK,AWAY,OUTDOOR,1
2006,5,PHI,HOME,OUTDOOR,1
2006,5,PIT,AWAY,OUTDOOR,1
2006,5,SD,HOME,OUTDOOR,1
2006,5,SF,HOME,OUTDOOR,1
2006,5,STL,AWAY,OUTDOOR,1
2006,5,TB,AWAY,INDOOR,1
2006,5,TEN,AWAY,INDOOR,1
2006,5,WAS,AWAY,OUTDOOR,1
2006,6,ARI,HOME,RETRACTABLE,1
2006,6,ATL,HOME,INDOOR,1
2006,6,BAL,HOME,OUTDOOR,1
2006,6,BUF,AWAY,INDOOR,1
2006,6,CAR,AWAY,OUTDOOR,1
2006,6,CHI,AWAY,RETRACTABLE,1
2006,6,CIN,AWAY,OUTDOOR,1
2006,6,DAL,HOME,OUTDOOR,1
2006,6,DEN,HOME,OUTDOOR,1
2006,6,DET,HOME,INDOOR,1
2006,6,HOU,AWAY,OUTDOOR,1
2006,6,KC,AWAY,OUTDOOR,1
2006,6,MIA,AWAY,OUTDOOR,1
2006,6,NO,HOME,INDOOR,1
2006,6,NYG,AWAY,INDOOR,1
2006,6,NYJ,HOME,OUTDOOR,1
2006,6,OAK,AWAY,OUTDOOR,1
2006,6,PHI,AWAY,INDOOR,1
2006,6,PIT,HOME,OUTDOOR,1
2006,6,SD,AWAY,OUTDOOR,1
2006,6,SEA,AWAY,INDOOR,1
2006,6,SF,HOME,OUTDOOR,1
2006,6,STL,HOME,INDOOR,1
2006,6,TB,HOME,OUTDOOR,1
2006,6,TEN,AWAY,OUTDOOR,1
2006,6,WAS,HOME,OUTDOOR,1
2006,7,ARI,AWAY,OUTDOOR,1
2006,7,ATL,HOME,INDOOR,1
2006,7,BUF,HOME,OUTDOOR,1
2006,7,CAR,AWAY,OUTDOOR,1
2006,7,CIN,HOME,OUTDOOR,1
2006,7,CLE,HOME,OUTDOOR,1
2006,7,DAL,HOME,OUTDOOR,1
2006,7,DEN,AWAY,OUTDOOR,1
2006,7,DET,AWAY,OUTDOOR,1
2006,7,GB,AWAY,OUTDOOR,1
2006,7,HOU,HOME,RETRACTABLE,1
2006,7,IND,HOME,INDOOR,1
2006,7,JAX,AWAY,RETRACTABLE,1
2006,7,KC,HOME,OUTDOOR,1
2006,7,MIA,HOME,OUTDOOR,1
2006,7,MIN,AWAY,OUTDOOR,1
2006,7,NE,AWAY,OUTDOOR,1
2006,7,NYG,AWAY,OUTDOOR,1
2006,7,NYJ,HOME,OUTDOOR,1
2006,7,OAK,HOME,OUTDOOR,1
2006,7,PHI,AWAY,OUTDOOR,1
2006,7,PIT,AWAY,INDOOR,1
2006,7,SD,AWAY,OUTDOOR,1
2006,7,SEA,HOME,OUTDOOR,1
2006,7,TB,HOME,OUTDOOR,1
2006,7,WAS,AWAY,INDOOR,1
2006,8,ARI,AWAY,OUTDOOR,1
2006,8,ATL,AWAY,OUTDOOR,1
2006,8,BAL,AWAY,INDOOR,1
2006,8,CAR,HOME,OUTDOOR,1
2006,8,CHI,HOME,OUTDOOR,1
2006,8,CIN,HOME,OUTDOOR,1
2006,8,CLE,HOME,OUTDOOR,1
2006,8,DAL,AWAY,OUTDOOR,1
2006,8,DEN,HOME,OUTDOOR,1
2006,8,GB,HOME,OUTDOOR,1
2006,8,HOU,AWAY,OUTDOOR,1
2006,8,IND,AWAY,OUTDOOR,1
2006,8,JAX,AWAY,OUTDOOR,1
2006,8,KC,HOME,OUTDOOR,1
2006,8,MIN,HOME,INDOOR,1
2006,8,NE,AWAY,INDOOR,1
2006,8,NO,HOME,INDOOR,1
2006,8,NYG,HOME,OUTDOOR,1
2006,8,NYJ,AWAY,OUTDOOR,1
2006,8,OAK,HOME,OUTDOOR,1
2006,8,PHI,HOME,OUTDOOR,1
2006,8,PIT,AWAY,OUTDOOR,1
2006,8,SD,HOME,OUTDOOR,1
2006,8,SEA,AWAY,OUTDOOR,1
2006,8,SF,AWAY,OUTDOOR,1
2006,8,STL,AWAY,OUTDOOR,1
2006,8,TB,AWAY,OUTDOOR,1
2006,8,TEN,HOME,OUTDOOR,1
2006,9,ATL,AWAY,INDOOR,1
2006,9,BAL,HOME,OUTDOOR,1
2006,9,BUF,HOME,OUTDOOR,1
2006,9,CHI,HOME,OUTDOOR,1
2006,9,CIN,AWAY,OUTDOOR,1
2006,9,CLE,AWAY,OUTDOOR,1
2006,9,DAL,AWAY,OUTDOOR,1
2006,9,DEN,AWAY,OUTDOOR,1
2006,9,DET,HOME,INDOOR,1
2006,9,GB,AWAY,OUTDOOR,1
2006,9,HOU,AWAY,OUTDOOR,1
2006,9,IND,AWAY,OUTDOOR,1
2006,9,JAX,HOME,OUTDOOR,1
2006,9,KC,AWAY,INDOOR,1
2006,9,MIA,AWAY,OUTDOOR,1
2006,9,MIN,AWAY,OUTDOOR,1
2006,9,NE,HOME,OUTDOOR,1
2006,9,NO,AWAY,OUTDOOR,1
2006,9,NYG,HOME,OUTDOOR,1
2006,9,OAK,AWAY,OUTDOOR,1
2006,9,PIT,HOME,OUTDOOR,1
2006,9,SD,HOME,OUTDOOR,1
2006,9,SEA,HOME,OUTDOOR,1
2006,9,SF,HOME,OUTDOOR,1
2006,9,STL,HOME,INDOOR,1
2006,9,TB,HOME,OUTDOOR,1
2006,9,TEN,AWAY,OUTDOOR,1
2006,9,WAS,HOME,OUTDOOR,1
2006,10,ARI,HOME,RETRACTABLE,1
2006,10,ATL,HOME,INDOOR,1
2006,10,BAL,AWAY,OUTDOOR,1
2006,10,BUF,AWAY,INDOOR,1
2006,10,CAR,HOME,OUTDOOR,1
2006,10,CHI,AWAY,OUTDOOR,1
2006,10,CIN,HOME,OUTDOOR,1
2006,10,CLE,AWAY,INDOOR,1
2006,10,DAL,AWAY,RETRACTABLE,1
2006,10,DEN,AWAY,OUTDOOR,1
2006,10,DET,HOME,INDOOR,1
2006,10,GB,AWAY,INDOOR,1
2006,10,HOU,AWAY,OUTDOOR,1
2006,10,IND,HOME,INDOOR,1
2006,10,JAX,HOME,OUTDOOR,1
2006,10,KC,AWAY,OUTDOOR,1
2006,10,MIA,HOME,OUTDOOR,1
2006,10,MIN,HOME,INDOOR,1
2006,10,NE,HOME,OUTDOOR,1
2006,10,NO,AWAY,OUTDOOR,1
2006,10,NYG,HOME,OUTDOOR,1
2006,10,NYJ,AWAY,OUTDOOR,1
2006,10,OAK,HOME,OUTDOOR,1
2006,10,PHI,HOME,OUTDOOR,1
2006,10,PIT,HOME,OUTDOOR,1
2006,10,SD,AWAY,OUTDOOR,1
2006,10,SEA,HOME,OUTDOOR,1
2006,10,SF,AWAY,INDOOR,1
2006,10,STL,AWAY,OUTDOOR,1
2006,10,TB,AWAY,OUTDOOR,1
2006,10,TEN,HOME,OUTDOOR,1
2006,10,WAS,AWAY,OUTDOOR,1
2006,11,ARI,HOME,INDOOR,1
2006,11,ATL,AWAY,OUTDOOR,1
2006,11,BAL,HOME,OUTDOOR,1
2006,11,BUF,AWAY,RETRACTABLE,1
2006,11,CAR,HOME,OUTDOOR,1
2006,11,CHI,AWAY,OUTDOOR,1
2006,11,CIN,AWAY,INDOOR,1
2006,11,CLE,HOME,OUTDOOR,1
2006,11,DAL,HOME,OUTDOOR,1
2006,11,DEN,HOME,OUTDOOR,1
2006,11,DET,AWAY,INDOOR,1
2006,11,GB,HOME,OUTDOOR,1
2006,11,HOU,HOME,RETRACTABLE,1
2006,11,IND,AWAY,OUTDOOR,1
2006,11,JAX,HOME,OUTDOOR,1
2006,11,KC,HOME,OUTDOOR,1
2006,11,MIA,HOME,OUTDOOR,1
2006,11,MIN,AWAY,OUTDOOR,1
2006,11,NE,AWAY,OUTDOOR,1
2006,11,NO,HOME,INDOOR,1
2006,11,NYG,AWAY,OUTDOOR,1
2006,11,NYJ,HOME,OUTDOOR,1
2006,11,OAK,AWAY,OUTDOOR,1
2006,11,PHI,HOME,OUTDOOR,1
2006,11,PIT,AWAY,OUTDOOR,1
2006,11,SD,AWAY,OUTDOOR,1
2006,11,SEA,AWAY,OUTDOOR,1
2006,11,SF,HOME,OUTDOOR,1
2006,11,STL,AWAY,OUTDOOR,1
2006,11,TB,HOME,OUTDOOR,1
2006,11,TEN,AWAY,OUTDOOR,1
2006,11,WAS,AWAY,OUTDOOR,1
2006,12,ARI,AWAY,INDOOR,1
2006,12,ATL,HOME,INDOOR,1
2006,12,BAL,HOME,OUTDOOR,1
2006,12,BUF,HOME,OUTDOOR,1
2006,12,CAR,AWAY,OUTDOOR,1
2006,12,CHI,AWAY,OUTDOOR,1
2006,12,CIN,AWAY,OUTDOOR,1
2006,12,CLE,HOME,OUTDOOR,1
2006,12,DAL,HOME,OUTDOOR,1
2006,12,DEN,AWAY,OUTDOOR,1
2006,12,DET,HOME,INDOOR,1
2006,12,GB,AWAY,OUTDOOR,1
2006,12,HOU,AWAY,OUTDOOR,1
2006,12,IND,HOME,INDOOR,1
2006,12,JAX,AWAY,OUTDOOR,1
2006,12,KC,HOME,OUTDOOR,1
2006,12,MIA,AWAY,INDOOR,1
2006,12,MIN,HOME,INDOOR,1
2006,12,NE,HOME,OUTDOOR,1
2006,12,NO,AWAY,INDOOR,1
2006,12,NYG,AWAY,OUTDOOR,1
2006,12,NYJ,HOME,OUTDOOR,1
2006,12,OAK,AWAY,OUTDOOR,1
2006,12,PHI,AWAY,INDOOR,1
2006,12,PIT,AWAY,OUTDOOR,1
2006,12,SD,HOME,OUTDOOR,1
2006,12,SEA,HOME,OUTDOOR,1
2006,12,SF,AWAY,INDOOR,1
2006,12,STL,HOME,INDOOR,1
2006,12,TB,AWAY,OUTDOOR,1
2006,12,TEN,HOME,OUTDOOR,1
2006,12,WAS,HOME,OUTDOOR,1
2006,13,ARI,AWAY,INDOOR,1
2006,13,ATL,AWAY,OUTDOOR,1
2006,13,BAL,AWAY,OUTDOOR,1
2006,13,BUF,HOME,OUTDOOR,1
2006,13,CAR,AWAY,OUTDOOR,1
2006,13,CHI,HOME,OUTDOOR,1
2006,13,CIN,HOME,OUTDOOR,1
2006,13,CLE,HOME,OUTDOOR,1
2006,13,DAL,AWAY,OUTDOOR,1
2006,13,DEN,HOME,OUTDOOR,1
2006,13,DET,AWAY,OUTDOOR,1
2006,13,GB,HOME,OUTDOOR,1
2006,13,HOU,AWAY,OUTDOOR,1
2006,13,IND,AWAY,OUTDOOR,1
2006,13,JAX,AWAY,OUTDOOR,1
2006,13,KC,AWAY,OUTDOOR,1
2006,13,MIA,HOME,OUTDOOR,1
2006,13,MIN,AWAY,OUTDOOR,1
2006,13,NE,HOME,OUTDOOR,1
2006,13,NO,HOME,INDOOR,1
2006,13,NYG,HOME,OUTDOOR,1
2006,13,NYJ,AWAY,OUTDOOR,1
2006,13,OAK,HOME,OUTDOOR,1
2006,13,PHI,HOME,OUTDOOR,1
2006,13,PIT,HOME,OUTDOOR,1
2006,13,SD,AWAY,OUTDOOR,1
2006,13,SEA,AWAY,OUTDOOR,1
2006,13,SF,AWAY,INDOOR,1
2006,13,STL,HOME,INDOOR,1
2006,13,TB,AWAY,OUTDOOR,1
2006,13,TEN,HOME,OUTDOOR,1
2006,13,WAS,HOME,OUTDOOR,1
2006,14,ARI,HOME,INDOOR,1
2006,14,ATL,AWAY,OUTDOOR,1
2006,14,BAL,AWAY,OUTDOOR,1
2006,14,BUF,AWAY,OUTDOOR,1
2006,14,CAR,HOME,OUTDOOR,1
2006,14,CHI,AWAY,INDOOR,1
2006,14,CIN,HOME,OUTDOOR,1
2006,14,CLE,AWAY,OUTDOOR,1
2006,14,DAL,HOME,OUTDOOR,1
2006,14,DEN,AWAY,OUTDOOR,1
2006,14,DET,HOME,INDOOR,1
2006,14,GB,AWAY,OUTDOOR,1
2006,14,HOU,HOME,INDOOR,1
2006,14,IND,AWAY,OUTDOOR,1
2006,14,JAX,HOME,OUTDOOR,1
2006,14,KC,HOME,OUTDOOR,1
2006,14,MIA,HOME,OUTDOOR,1
2006,14,MIN,AWAY,INDOOR,1
2006,14,NE,AWAY,OUTDOOR,1
2006,14,NO,AWAY,OUTDOOR,1
2006,14,NYG,AWAY,OUTDOOR,1
2006,14,NYJ,HOME,OUTDOOR,1
2006,14,OAK,AWAY,OUTDOOR,1
2006,14,PHI,AWAY,OUTDOOR,1
2006,14,PIT,HOME,OUTDOOR,1
2006,14,SD,HOME,OUTDOOR,1
2006,14,SEA,AWAY,INDOOR,1
2006,14,SF,HOME,OUTDOOR,1
2006,14,STL,HOME,INDOOR,1
2006,14,TB,HOME,OUTDOOR,1
2006,14,TEN,AWAY,INDOOR,1
2006,14,WAS,HOME,OUTDOOR,1
2006,15,ARI,HOME,RETRACTABLE,1
2006,15,ATL,HOME,INDOOR,1
2006,15,BAL,HOME,OUTDOOR,1
2006,15,BUF,HOME,OUTDOOR,1
2006,15,CAR,HOME,OUTDOOR,1
2006,15,CHI,HOME,OUTDOOR,1
2006,15,CIN,AWAY,INDOOR,1
2006,15,CLE,AWAY,OUTDOOR,1
2006,15,DAL,AWAY,INDOOR,1
2006,15,DEN,AWAY,RETRACTABLE,1
2006,15,DET,AWAY,OUTDOOR,1
2006,15,GB,HOME,OUTDOOR,1
2006,15,HOU,AWAY,OUTDOOR,1
2006,15,IND,HOME,INDOOR,1
2006,15,JAX,AWAY,OUTDOOR,1
2006,15,KC,AWAY,OUTDOOR,1
2006,15,MIA,AWAY,OUTDOOR,1
2006,15,MIN,HOME,INDOOR,1
2006,15,NE,HOME,OUTDOOR,1
2006,15,NO,HOME,INDOOR,1
2006,15,NYG,HOME,OUTDOOR,1
2006,15,NYJ,AWAY,INDOOR,1
2006,15,OAK,HOME,OUTDOOR,1
2006,15,PHI,AWAY,OUTDOOR,1
2006,15,PIT,AWAY,OUTDOOR,1
2006,15,SD,HOME,OUTDOOR,1
2006,15,SEA,HOME,OUTDOOR,1
2006,15,SF,AWAY,OUTDOOR,1
2006,15,STL,AWAY,OUTDOOR,1
2006,15,TB,AWAY,OUTDOOR,1
2006,15,TEN,HOME,OUTDOOR,1
2006,15,WAS,AWAY,INDOOR,1
2006,16,ARI,AWAY,OUTDOOR,1
2006,16,ATL,HOME,INDOOR,1
2006,16,BAL,AWAY,OUTDOOR,1
2006,16,BUF,HOME,OUTDOOR,1
2006,16,CAR,AWAY,INDOOR,1
2006,16,CHI,AWAY,INDOOR,1
2006,16,CIN,AWAY,OUTDOOR,1
2006,16,CLE,HOME,OUTDOOR,1
2006,16,DAL,HOME,OUTDOOR,1
2006,16,DEN,HOME,OUTDOOR,1
2006,16,DET,HOME,INDOOR,1
2006,16,GB,HOME,OUTDOOR,1
2006,16,HOU,HOME,INDOOR,1
2006,16,IND,AWAY,INDOOR,1
2006,16,JAX,HOME,OUTDOOR,1
2006,16,KC,AWAY,OUTDOOR,1
2006,16,MIA,HOME,OUTDOOR,1
2006,16,MIN,AWAY,OUTDOOR,1
2006,16,NE,AWAY,OUTDOOR,1
2006,16,NO,AWAY,OUTDOOR,1
2006,16,NYG,HOME,OUTDOOR,1
2006,16,NYJ,AWAY,OUTDOOR,1
2006,16,OAK,HOME,OUTDOOR,1
2006,16,PHI,AWAY,OUTDOOR,1
2006,16,PIT,HOME,OUTDOOR,1
2006,16,SD,AWAY,OUTDOOR,1
2006,16,SEA,HOME,OUTDOOR,1
2006,16,SF,HOME,OUTDOOR,1
2006,16,STL,HOME,INDOOR,1
2006,16,TB,AWAY,OUTDOOR,1
2006,16,TEN,AWAY,OUTDOOR,1
2006,16,WAS,AWAY,INDOOR,1
2006,17,ARI,AWAY,OUTDOOR,1
2006,17,ATL,AWAY,OUTDOOR,1
2006,17,BAL,HOME,OUTDOOR,1
2006,17,BUF,AWAY,OUTDOOR,1
2006,17,CAR,AWAY,INDOOR,1
2006,17,CHI,HOME,OUTDOOR,1
2006,17,CIN,HOME,OUTDOOR,1
2006,17,CLE,AWAY,RETRACTABLE,1
2006,17,DAL,HOME,OUTDOOR,1
2006,17,DEN,HOME,OUTDOOR,1
2006,17,DET,AWAY,OUTDOOR,1
2006,17,GB,AWAY,OUTDOOR,1
2006,17,HOU,HOME,RETRACTABLE,1
2006,17,IND,HOME,INDOOR,1
2006,17,JAX,AWAY,OUTDOOR,1
2006,17,KC,HOME,OUTDOOR,1
2006,17,MIA,AWAY,INDOOR,1
2006,17,MIN,HOME,INDOOR,1
2006,17,NE,AWAY,OUTDOOR,1
2006,17,NO,HOME,INDOOR,1
2006,17,NYG,AWAY,OUTDOOR,1
2006,17,NYJ,HOME,OUTDOOR,1
2006,17,OAK,AWAY,OUTDOOR,1
2006,17,PHI,HOME,OUTDOOR,1
2006,17,PIT,AWAY,OUTDOOR,1
2006,17,SD,HOME,OUTDOOR,1
2006,17,SEA,AWAY,OUTDOOR,1
2006,17,SF,AWAY,OUTDOOR,1
2006,17,STL,AWAY,INDOOR,1
2006,17,TB,HOME,OUTDOOR,1
2006,17,TEN,HOME,OUTDOOR,1
2006,17,WAS,HOME,OUTDOOR,1
2007,1,ARI,AWAY,OUTDOOR,1
2007,1,ATL,AWAY,INDOOR,1
2007,1,BAL,AWAY,OUTDOOR,1
2007,1,BUF,HOME,OUTDOOR,1
2007,1,CAR,AWAY,INDOOR,1
2007,1,CHI,AWAY,OUTDOOR,1
2007,1,CIN,HOME,OUTDOOR,1
2007,1,CLE,HOME,OUTDOOR,1
2007,1,DAL,HOME,OUTDOOR,1
2007,1,DEN,AWAY,OUTDOOR,1
2007,1,DET,AWAY,OUTDOOR,1
2007,1,GB,HOME,OUTDOOR,1
2007,1,HOU,HOME,INDOOR,1
2007,1,IND,HOME,INDOOR,1
2007,1,JAX,HOME,OUTDOOR,1
2007,1,KC,AWAY,INDOOR,1
2007,1,MIA,AWAY,OUTDOOR,1
2007,1,MIN,HOME,INDOOR,1
2007,1,NE,AWAY,OUTDOOR,1
2007,1,NO,AWAY,INDOOR,1
2007,1,NYG,AWAY,OUTDOOR,1
2007,1,NYJ,HOME,OUTDOOR,1
2007,1,OAK,HOME,OUTDOOR,1
2007,1,PHI,AWAY,OUTDOOR,1
2007,1,PIT,AWAY,OUTDOOR,1
2007,1,SD,HOME,OUTDOOR,1
2007,1,SEA,HOME,OUTDOOR,1
2007,1,SF,HOME,OUTDOOR,1
2007,1,STL,HOME,INDOOR,1
2007,1,TB,AWAY,OUTDOOR,1
2007,1,TEN,AWAY,OUTDOOR,1
2007,1,WAS,HOME,OUTDOOR,1
2007,2,ARI,HOME,INDOOR,1
2007,2,ATL,AWAY,OUTDOOR,1
2007,2,BAL,HOME,OUTDOOR,1
2007,2,BUF,AWAY,OUTDOOR,1
2007,2,CAR,HOME,OUTDOOR,1
2007,2,CHI,HOME,OUTDOOR,1
2007,2,CIN,AWAY,OUTDOOR,1
2007,2,CLE,HOME,OUTDOOR,1
2007,2,DAL,AWAY,OUTDOOR,1
2007,2,DEN,HOME,OUTDOOR,1
2007,2,DET,HOME,INDOOR,1
2007,2,GB,AWAY,OUTDOOR,1
2007,2,HOU,AWAY,OUTDOOR,1
2007,2,IND,AWAY,OUTDOOR,1
2007,2,JAX,HOME,OUTDOOR,1
2007,2,KC,AWAY,OUTDOOR,1
2007,2,MIA,HOME,OUTDOOR,1
2007,2,MIN,AWAY,INDOOR,1
2007,2,NE,HOME,OUTDOOR,1
2007,2,NO,AWAY,OUTDOOR,1
2007,2,NYG,HOME,OUTDOOR,1
2007,2,NYJ,AWAY,OUTDOOR,1
2007,2,OAK,AWAY,OUTDOOR,1
2007,2,PHI,HOME,OUTDOOR,1
2007,2,PIT,HOME,OUTDOOR,1
2007,2,SD,AWAY,OUTDOOR,1
2007,2,SEA,AWAY,INDOOR,1
2007,2,SF,AWAY,INDOOR,1
2007,2,STL,HOME,INDOOR,1
2007,2,TB,HOME,OUTDOOR,1
2007,2,TEN,HOME,OUTDOOR,1
2007,2,WAS,AWAY,OUTDOOR,1
2007,3,ARI,AWAY,OUTDOOR,1
2007,3,ATL,HOME,INDOOR,1
2007,3,BAL,HOME,OUTDOOR,1
2007,3,BUF,AWAY,OUTDOOR,1
2007,3,CAR,AWAY,INDOOR,1
2007,3,CHI,HOME,OUTDOOR,1
2007,3,CIN,AWAY,OUTDOOR,1
2007,3,CLE,AWAY,OUTDOOR,1
2007,3,DAL,AWAY,OUTDOOR,1
2007,3,DEN,HOME,OUTDOOR,1
2007,3,DET,AWAY,OUTDOOR,1
2007,3,GB,HOME,OUTDOOR,1
2007,3,HOU,HOME,INDOOR,1
2007,3,IND,AWAY,INDOOR,1
2007,3,JAX,AWAY,OUTDOOR,1
2007,3,KC,HOME,OUTDOOR,1
2007,3,MIA,AWAY,OUTDOOR,1
2007,3,MIN,AWAY,OUTDOOR,1
2007,3,NE,HOME,OUTDOOR,1
2007,3,NO,HOME,INDOOR,1
2007,3,NYG,AWAY,OUTDOOR,1
2007,3,NYJ,HOME,OUTDOOR,1
2007,3,OAK,HOME,OUTDOOR,1
2007,3,PHI,HOME,OUTDOOR,1
2007,3,PIT,HOME,OUTDOOR,1
2007,3,SD,AWAY,OUTDOOR,1
2007,3,SEA,HOME,OUTDOOR,1
2007,3,SF,AWAY,OUTDOOR,1
2007,3,STL,AWAY,OUTDOOR,1
2007,3,TB,HOME,OUTDOOR,1
2007,3,TEN,AWAY,INDOOR,1
2007,3,WAS,HOME,OUTDOOR,1
2007,4,ARI,HOME,INDOOR,1
2007,4,ATL,HOME,INDOOR,1
2007,4,BAL,AWAY,OUTDOOR,1
2007,4,BUF,HOME,OUTDOOR,1
2007,4,CAR,HOME,OUTDOOR,1
2007,4,CHI,AWAY,INDOOR,1
2007,4,CIN,HOME,OUTDOOR,1
2007,4,CLE,HOME,OUTDOOR,1
2007,4,DAL,HOME,OUTDOOR,1
2007,4,DEN,AWAY,INDOOR,1
2007,4,DET,HOME,INDOOR,1
2007,4,GB,AWAY,INDOOR,1
2007,4,HOU,AWAY,INDOOR,1
2007,4,IND,HOME,INDOOR,1
2007,4,KC,AWAY,OUTDOOR,1
2007,4,MIA,HOME,OUTDOOR,1
2007,4,MIN,HOME,INDOOR,1
2007,4,NE,AWAY,OUTDOOR,1
2007,4,NYG,HOME,OUTDOOR,1
2007,4,NYJ,AWAY,OUTDOOR,1
2007,4,OAK,AWAY,OUTDOOR,1
2007,4,PHI,AWAY,OUTDOOR,1
2007,4,PIT,AWAY,INDOOR,1
2007,4,SD,HOME,OUTDOOR,1
2007,4,SEA,AWAY,OUTDOOR,1
2007,4,SF,HOME,OUTDOOR,1
2007,4,STL,AWAY,OUTDOOR,1
2007,4,TB,AWAY,OUTDOOR,1
2007,5,ARI,AWAY,INDOOR,1
2007,5,ATL,AWAY,OUTDOOR,1
2007,5,BAL,AWAY,OUTDOOR,1
2007,5,BUF,HOME,OUTDOOR,1
2007,5,CAR,AWAY,INDOOR,1
2007,5,CHI,AWAY,OUTDOOR,1
2007,5,CLE,AWAY,OUTDOOR,1
2007,5,DAL,AWAY,OUTDOOR,1
2007,5,DEN,HOME,OUTDOOR,1
2007,5,DET,AWAY,OUTDOOR,1
2007,5,GB,HOME,OUTDOOR,1
2007,5,HOU,HOME,INDOOR,1
2007,5,IND,HOME,INDOOR,1
2007,5,JAX,AWAY,OUTDOOR,1
2007,5,KC,HOME,OUTDOOR,1
2007,5,MIA,AWAY,INDOOR,1
2007,5,NE,HOME,OUTDOOR,1
2007,5,NO,HOME,INDOOR,1
2007,5,NYG,HOME,OUTDOOR,1
2007,5,NYJ,AWAY,OUTDOOR,1
2007,5,PIT,HOME,OUTDOOR,1
2007,5,SD,AWAY,OUTDOOR,1
2007,5,SEA,AWAY,OUTDOOR,1
2007,5,SF,HOME,OUTDOOR,1
2007,5,STL,HOME,INDOOR,1
2007,5,TB,AWAY,INDOOR,1
2007,5,TEN,HOME,OUTDOOR,1
2007,5,WAS,HOME,OUTDOOR,1
2007,6,ARI,HOME,INDOOR,1
2007,6,ATL,HOME,INDOOR,1
2007,6,BAL,HOME,OUTDOOR,1
2007,6,CAR,AWAY,INDOOR,1
2007,6,CHI,HOME,OUTDOOR,1
2007,6,CIN,AWAY,OUTDOOR,1
2007,6,CLE,HOME,OUTDOOR,1
2007,6,DAL,HOME,OUTDOOR,1
2007,6,GB,HOME,OUTDOOR,1
2007,6,HOU,AWAY,OUTDOOR,1
2007,6,JAX,HOME,OUTDOOR,1
2007,6,KC,HOME,OUTDOOR,1
2007,6,MIA,AWAY,OUTDOOR,1
2007,6,MIN,AWAY,OUTDOOR,1
2007,6,NE,AWAY,OUTDOOR,1
2007,6,NO,AWAY,OUTDOOR,1
2007,6,NYG,AWAY,INDOOR,1
2007,6,NYJ,HOME,OUTDOOR,1
2007,6,OAK,AWAY,OUTDOOR,1
2007,6,PHI,AWAY,OUTDOOR,1
2007,6,SD,HOME,OUTDOOR,1
2007,6,SEA,HOME,OUTDOOR,1
2007,6,STL,AWAY,OUTDOOR,1
2007,6,TB,HOME,OUTDOOR,1
2007,6,TEN,AWAY,OUTDOOR,1
2007,6,WAS,AWAY,OUTDOOR,1
2007,7,ARI,AWAY,OUTDOOR,1
2007,7,ATL,AWAY,INDOOR,1
2007,7,BAL,AWAY,OUTDOOR,1
2007,7,BUF,HOME,OUTDOOR,1
2007,7,CHI,AWAY,OUTDOOR,1
2007,7,CIN,HOME,OUTDOOR,1
2007,7,DAL,HOME,OUTDOOR,1
2007,7,DEN,HOME,OUTDOOR,1
2007,7,DET,HOME,INDOOR,1
2007,7,HOU,HOME,INDOOR,1
2007,7,IND,AWAY,OUTDOOR,1
2007,7,JAX,HOME,OUTDOOR,1
2007,7,KC,AWAY,OUTDOOR,1
2007,7,MIA,HOME,OUTDOOR,1
2007,7,MIN,AWAY,OUTDOOR,1
2007,7,NE,AWAY,OUTDOOR,1
2007,7,NO,HOME,INDOOR,1
2007,7,NYG,HOME,OUTDOOR,1
2007,7,NYJ,AWAY,OUTDOOR,1
2007,7,OAK,HOME,OUTDOOR,1
2007,7,PHI,HOME,OUTDOOR,1
2007,7,PIT,AWAY,OUTDOOR,1
2007,7,SEA,HOME,OUTDOOR,1
